timestamp,Vrms,real_power,temperature_c,solar_irradiance_w_m2
2020-04-23 21:00:00,231.65166666666667,423.7708333333333,16.810000000000002,0.0
2020-04-23 21:15:00,231.24794520547943,399.7260273972603,16.78,0.0
2020-04-23 21:30:00,232.61411111111113,388.75555555555553,16.3525,0.0
2020-04-23 21:45:00,230.43766666666667,261.1,15.925,0.0
2020-04-23 22:00:00,227.5218888888889,351.81111111111113,15.4975,0.0
2020-04-23 22:15:00,227.57066666666668,426.1111111111111,15.07,0.0
2020-04-23 22:30:00,230.147,310.3666666666667,15.16,0.0
2020-04-23 22:45:00,231.44211111111113,271.03333333333336,15.25,0.0
2020-04-23 23:00:00,228.61244444444444,256.96666666666664,15.34,0.0
2020-04-23 23:15:00,232.2898888888889,155.76666666666668,15.43,0.0
2020-04-23 23:30:00,233.7091111111111,154.96666666666667,15.475,0.0
2020-04-23 23:45:00,235.15322222222224,157.88888888888889,15.52,0.0
2020-04-24 00:00:00,236.07677777777778,137.83333333333334,15.565,0.0
2020-04-24 00:15:00,236.6412222222222,132.36666666666667,15.61,0.0
2020-04-24 00:30:00,238.15144444444445,130.46666666666667,15.5075,0.0
2020-04-24 00:45:00,237.40655555555557,103.46666666666667,15.405,0.0
2020-04-24 01:00:00,237.155,87.93333333333334,15.302499999999998,0.0
2020-04-24 01:15:00,237.968,117.44444444444444,15.2,0.0
2020-04-24 01:30:00,239.87844444444445,100.81111111111112,14.83,0.0
2020-04-24 01:45:00,238.47722222222222,106.3,14.46,0.0
2020-04-24 02:00:00,237.38555555555556,120.4888888888889,14.09,0.0
2020-04-24 02:15:00,237.8047777777778,92.7,13.72,0.0
2020-04-24 02:30:00,238.3598888888889,84.75555555555556,13.785,0.0
2020-04-24 02:45:00,238.24355555555553,99.93333333333334,13.850000000000001,0.0
2020-04-24 03:00:00,238.40733333333333,104.67777777777778,13.915000000000001,0.0
2020-04-24 03:15:00,239.01066666666665,85.3,13.98,0.0
2020-04-24 03:30:00,240.1428888888889,82.27777777777777,14.295,0.0
2020-04-24 03:45:00,240.17144444444446,80.28888888888889,14.61,0.0
2020-04-24 04:00:00,239.52677777777777,79.34444444444445,14.925,0.0
2020-04-24 04:15:00,238.8122222222222,110.44444444444444,15.24,0.0
2020-04-24 04:30:00,238.82444444444445,88.11111111111111,15.195,0.0
2020-04-24 04:45:00,239.04111111111112,78.87777777777778,15.15,0.0
2020-04-24 05:00:00,241.31266666666667,77.97777777777777,15.105,0.0
2020-04-24 05:15:00,241.49233333333333,77.91111111111111,15.06,0.0
2020-04-24 05:30:00,240.60577777777777,101.72222222222223,14.8175,4.7
2020-04-24 05:45:00,240.40922222222224,107.6,14.575,9.4
2020-04-24 06:00:00,242.016,87.53333333333333,14.3325,14.100000000000001
2020-04-24 06:15:00,241.85866666666666,84.56666666666666,14.09,18.8
2020-04-24 06:30:00,241.80066666666667,102.71111111111111,14.3575,55.69
2020-04-24 06:45:00,241.31666666666666,100.03333333333333,14.625,92.58
2020-04-24 07:00:00,240.96644444444445,83.24444444444444,14.8925,129.47
