timestamp,Vrms,real_power,temperature_c,solar_irradiance_w_m2
2020-04-18 16:15:00,227.99388059701494,586.2985074626865,19.78,430.33
2020-04-18 16:30:00,228.40366666666668,418.15555555555557,19.5425,376.4675
2020-04-18 16:45:00,229.53844444444442,320.03333333333336,19.305,322.605
2020-04-18 17:00:00,229.45055555555555,120.24444444444444,19.0675,268.7425
2020-04-18 17:15:00,229.49599999999998,64.27777777777777,18.83,214.88
2020-04-18 17:30:00,229.6338888888889,67.06666666666666,18.597499999999997,177.9525
2020-04-18 17:45:00,229.6637777777778,167.7888888888889,18.365,141.025
2020-04-18 18:00:00,230.77322222222222,194.2888888888889,18.1325,104.09750000000001
2020-04-18 18:15:00,229.69222222222223,58.4,17.9,67.17
2020-04-18 18:30:00,227.06877777777777,89.38888888888889,17.674999999999997,50.3775
2020-04-18 18:45:00,225.01766666666666,118.4,17.45,33.585
2020-04-18 19:00:00,224.41922222222223,222.3111111111111,17.225,16.792500000000004
2020-04-18 19:15:00,224.28155555555557,267.44444444444446,17.0,0.0
2020-04-18 19:30:00,225.89333333333335,234.55555555555554,16.8575,0.0
2020-04-18 19:45:00,225.8377777777778,233.5,16.715,0.0
2020-04-18 20:00:00,226.92488888888892,314.84444444444443,16.572499999999998,0.0
2020-04-18 20:15:00,227.921,219.9777777777778,16.43,0.0
2020-04-18 20:30:00,228.48866666666666,242.9111111111111,16.42,0.0
2020-04-18 20:45:00,229.49144444444443,119.26666666666667,16.41,0.0
2020-04-18 21:00:00,228.75522222222224,94.72222222222223,16.4,0.0
2020-04-18 21:15:00,229.82311111111113,223.13333333333333,16.39,0.0
2020-04-18 21:30:00,228.99599999999998,335.65555555555557,16.3575,0.0
2020-04-18 21:45:00,226.72022222222222,268.1777777777778,16.325000000000003,0.0
2020-04-18 22:00:00,224.86488888888888,268.65555555555557,16.2925,0.0
2020-04-18 22:15:00,225.83122222222224,334.5111111111111,16.26,0.0
2020-04-18 22:30:00,226.83033333333333,376.1222222222222,16.185000000000002,0.0
2020-04-18 22:45:00,228.68544444444444,275.2111111111111,16.11,0.0
2020-04-18 23:00:00,228.2418888888889,232.96666666666667,16.035,0.0
2020-04-18 23:15:00,229.34733333333332,112.6,15.96,0.0
2020-04-18 23:30:00,230.61266666666666,103.47777777777777,15.887500000000001,0.0
2020-04-18 23:45:00,232.42422222222223,18.055555555555557,15.815000000000001,0.0
2020-04-19 00:00:00,233.04433333333336,40.733333333333334,15.7425,0.0
2020-04-19 00:15:00,231.54955555555554,161.37777777777777,15.67,0.0
2020-04-19 00:30:00,228.70588888888886,112.32222222222222,15.567499999999999,0.0
2020-04-19 00:45:00,229.14222222222222,41.78888888888889,15.465,0.0
2020-04-19 01:00:00,230.5006666666667,38.5,15.3625,0.0
2020-04-19 01:15:00,230.21944444444443,132.05555555555554,15.26,0.0
2020-04-19 01:30:00,231.03466666666665,78.15555555555555,15.25,0.0
2020-04-19 01:45:00,230.57333333333332,19.61111111111111,15.24,0.0
2020-04-19 02:00:00,232.16766666666666,19.42222222222222,15.23,0.0
2020-04-19 02:15:00,233.89533333333335,128.96666666666667,15.22,0.0
2020-04-19 02:30:00,234.30122222222224,64.74444444444444,15.205,0.0
2020-04-19 02:45:00,234.50188888888886,18.122222222222224,15.190000000000001,0.0
2020-04-19 03:00:00,234.61311111111112,14.533333333333333,15.175,0.0
2020-04-19 03:15:00,234.92355555555554,141.46666666666667,15.16,0.0
2020-04-19 03:30:00,235.28144444444447,42.87777777777778,15.155000000000001,0.0
2020-04-19 03:45:00,235.376,14.444444444444445,15.15,0.0
2020-04-19 04:00:00,234.83566666666667,14.28888888888889,15.145,0.0
2020-04-19 04:15:00,233.66877777777776,153.93333333333334,15.14,0.0
2020-04-19 04:30:00,232.3801111111111,29.4,15.11,0.0
2020-04-19 04:45:00,233.04288888888888,12.966666666666667,15.08,0.0
2020-04-19 05:00:00,233.976,26.355555555555554,15.05,0.0
2020-04-19 05:15:00,233.84622222222222,150.7,15.02,0.0
2020-04-19 05:30:00,235.39977777777779,16.42222222222222,14.969999999999999,3.58
2020-04-19 05:45:00,235.6232222222222,13.166666666666666,14.92,7.16
2020-04-19 06:00:00,236.21266666666665,43.4,14.870000000000001,10.74
2020-04-19 06:15:00,235.95844444444444,136.17777777777778,14.82,14.32
2020-04-19 06:30:00,235.44866666666667,13.21111111111111,14.955,47.555
2020-04-19 06:45:00,235.55233333333334,13.233333333333333,15.09,80.78999999999999
2020-04-19 07:00:00,234.81533333333334,59.888888888888886,15.225,114.025
2020-04-19 07:15:00,234.34455555555553,116.03333333333333,15.36,147.26
2020-04-19 07:30:00,233.80455555555557,13.044444444444444,15.61,206.6775
2020-04-19 07:45:00,232.79055555555558,13.044444444444444,15.86,266.095
2020-04-19 08:00:00,231.57566666666668,83.4,16.11,325.5125
